category	county	town	ad_id	date_of_lead	leads	package_type
commercial	Dublin	Ballycoolin	5931188	05/07/2020	1	Standard
commercial	Kildare	Naas	5924099	05/07/2020	1	Standard
commercial	Dublin	Dublin 1	5955153	06/07/2020	2	Standard
commercial	Dublin	Rathmines	5955310	06/07/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	08/07/2020	1	Standard
commercial	Dublin	Dublin 1	5893006	08/07/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	09/07/2020	2	Standard
commercial	Dublin	Dublin 1	5955153	09/07/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	09/07/2020	2	Standard
commercial	Dublin	Dublin 2	5942435	10/07/2020	1	Standard
commercial	Dublin	Rathmines	5955310	10/07/2020	6	Standard
commercial	Meath	Ashbourne	5847250	10/07/2020	3	Standard
commercial	Dublin	Rathmines	5955310	11/07/2020	1	Standard
commercial	Cork	Mallow	5939576	12/07/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	12/07/2020	2	Standard
commercial	Dublin	Ballycoolin	5925804	13/07/2020	1	Standard
commercial	Dublin	Dublin 1	5893006	13/07/2020	1	Standard
commercial	Dublin	Dublin 2	5942435	13/07/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	13/07/2020	9	Standard
commercial	Dublin	Dublin 8	5890332	13/07/2020	1	Premium
commercial	Dublin	Rathmines	5955310	13/07/2020	4	Standard
commercial	Kildare	Naas	5924099	13/07/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	14/07/2020	1	Standard
commercial	Dublin	Blackrock	5951456	14/07/2020	1	Featured
commercial	Dublin	Dublin 2	5965422	14/07/2020	2	Standard
commercial	Dublin	Dublin 7	5937473	14/07/2020	1	Standard
commercial	Dublin	Dublin 8	5909802	14/07/2020	1	Standard
commercial	Dublin	Rathgar	5966894	14/07/2020	1	Standard
commercial	Dublin	Rathgar	5945126	14/07/2020	1	Standard
commercial	Dublin	Rathmines	5955310	14/07/2020	2	Standard
commercial	Dublin	Rathmines	5955310	15/07/2020	1	Standard
commercial	Dublin	Balbriggan	5847279	16/07/2020	1	Standard
commercial	Dublin	Blackrock	5951456	16/07/2020	1	Featured
commercial	Dublin	Blanchardstown	5924485	16/07/2020	1	Standard
commercial	Dublin	Citywest	5872201	16/07/2020	1	Standard
commercial	Dublin	Dublin 2	5914464	16/07/2020	1	Standard
commercial	Dublin	Dublin 2	5847258	16/07/2020	1	Featured
commercial	Dublin	Dublin 2	5847271	16/07/2020	1	Standard
commercial	Dublin	Leopardstown	5768385	16/07/2020	1	Standard
commercial	Dublin	Rathmines	5955310	16/07/2020	2	Standard
commercial	Dublin	Dublin 2	5965422	17/07/2020	1	Standard
commercial	Dublin	Rathmines	5955310	17/07/2020	1	Standard
commercial	Meath	Ashbourne	5674335	17/07/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	18/07/2020	2	Standard
commercial	Dublin	Leopardstown	5847310	18/07/2020	2	Standard
commercial	Dublin	Rathmines	5955310	18/07/2020	2	Standard
commercial	Meath	Ashbourne	5847292	18/07/2020	1	Standard
commercial	Dublin	Balbriggan	5847279	19/07/2020	1	Standard
commercial	Dublin	Dublin 1	5893006	19/07/2020	1	Standard
commercial	Dublin	Dublin 1	5847252	19/07/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	19/07/2020	2	Standard
commercial	Dublin	Rathmines	5955310	19/07/2020	1	Standard
commercial	Dublin	Citywest	5872201	20/07/2020	1	Standard
commercial	Dublin	Dublin 1	5893006	20/07/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	20/07/2020	2	Standard
commercial	Dublin	Rathgar	5935475	20/07/2020	1	Standard
commercial	Dublin	Rathmines	5955310	20/07/2020	1	Standard
commercial	Dublin	Sandyford	5847290	21/07/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	22/07/2020	2	Standard
commercial	Dublin	Dublin 7	5969360	22/07/2020	1	Standard
commercial	Dublin	Milltown	5953961	22/07/2020	1	Standard
commercial	Dublin	Rathmines	5955310	22/07/2020	3	Standard
commercial	Dublin	Dublin 2	5965422	23/07/2020	2	Standard
commercial	Dublin	Rathmines	5955310	23/07/2020	2	Standard
commercial	Dublin	Dublin 2	5944403	24/07/2020	1	Standard
commercial	Cork	Cork City	5966541	25/07/2020	1	Standard
commercial	Dublin	Dublin 1	5955153	25/07/2020	1	Standard
commercial	Dublin	Rathmines	5955310	25/07/2020	2	Standard
commercial	Dublin	Dublin 12	5936037	26/07/2020	1	Standard
commercial	Dublin	Milltown	5951418	26/07/2020	1	Standard
commercial	Dublin	Dublin 4	5951458	27/07/2020	1	Standard
commercial	Dublin	Rathmines	5955310	27/07/2020	3	Standard
commercial	Dublin	Sandyford	5884601	27/07/2020	1	Standard
commercial	Tipperary	Clonmel	5916151	27/07/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	28/07/2020	1	Standard
commercial	Dublin	Dublin 7	5937473	28/07/2020	1	Standard
commercial	Dublin	Milltown	5951418	28/07/2020	1	Standard
commercial	Dublin	Sandyford	5847290	28/07/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	28/07/2020	3	Standard
commercial	Cork	Cork City	5966541	29/07/2020	1	Standard
commercial	Dublin	Milltown	5951418	29/07/2020	1	Standard
commercial	Dublin	Dublin 2	5914464	30/07/2020	1	Standard
commercial	Dublin	Dublin 7	5969360	30/07/2020	1	Standard
commercial	Dublin	Rathmines	5955310	30/07/2020	2	Standard
commercial	Tipperary	Clonmel	5916151	30/07/2020	1	Standard
commercial	Dublin	Dublin 1	5955153	31/07/2020	2	Standard
commercial	Dublin	Dublin 2	5965422	31/07/2020	1	Standard
commercial	Dublin	Milltown	5951418	31/07/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	31/07/2020	1	Standard
commercial	Dublin	Leopardstown	5847296	02/08/2020	2	Standard
commercial	Dublin	Stillorgan	5969474	02/08/2020	1	Standard
commercial	Cavan	Stradone	5847243	03/08/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	03/08/2020	1	Standard
commercial	Dublin	Balbriggan	5847279	04/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	04/08/2020	1	Standard
commercial	Dublin	Finglas	5873922	04/08/2020	1	Standard
commercial	Dublin	Sandyford	5847290	04/08/2020	1	Standard
commercial	Cork	Cork City	5966541	05/08/2020	1	Standard
commercial	Dublin	Blanchardstown	5911106	05/08/2020	1	Standard
commercial	Dublin	Dublin 1	5893006	05/08/2020	1	Standard
commercial	Dublin	Dublin 2	5914464	05/08/2020	1	Standard
commercial	Dublin	Rathmines	5955310	05/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	06/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	06/08/2020	1	Standard
commercial	Dublin	Blanchardstown	5924485	06/08/2020	1	Standard
commercial	Dublin	Dublin 1	5955153	06/08/2020	1	Standard
commercial	Dublin	Dublin 1	5893006	06/08/2020	1	Standard
commercial	Dublin	Rathmines	5955310	06/08/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	06/08/2020	1	Standard
commercial	Kildare	Celbridge	5914681	06/08/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	07/08/2020	2	Standard
commercial	Dublin	Leopardstown	5941291	07/08/2020	1	Standard
commercial	Dublin	Milltown	5953961	08/08/2020	1	Standard
commercial	Dublin	Rathmines	5955310	09/08/2020	2	Standard
commercial	Dublin	Ballycoolin	5925804	10/08/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	10/08/2020	2	Standard
commercial	Dublin	Dublin 7	5969360	10/08/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	11/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	12/08/2020	1	Standard
commercial	Dublin	Citywest	5872201	12/08/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	12/08/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	13/08/2020	1	Standard
commercial	Dublin	Killiney	5854012	13/08/2020	1	Standard
commercial	Dublin	Rathmines	5955310	13/08/2020	3	Standard
commercial	Dublin	Stillorgan	5969474	13/08/2020	1	Standard
commercial	Tipperary	Clonmel	5916151	13/08/2020	1	Standard
commercial	Dublin	Dublin 1	5955153	14/08/2020	2	Standard
commercial	Dublin	Dublin 2	5972546	14/08/2020	1	Standard
commercial	Dublin	Rathmines	5955310	14/08/2020	1	Standard
commercial	Dublin	Dublin 2	5961490	17/08/2020	1	Standard
commercial	Dublin	Blanchardstown	5917842	18/08/2020	1	Standard
commercial	Dublin	Citywest	5872201	18/08/2020	1	Standard
commercial	Dublin	Dublin 2	5952752	18/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	19/08/2020	1	Standard
commercial	Dublin	Milltown	5953961	19/08/2020	1	Standard
commercial	Dublin	Rathgar	5966894	19/08/2020	1	Standard
commercial	Dublin	Sandyford	5884601	19/08/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	19/08/2020	1	Standard
commercial	Dublin	Baldonnell	5865552	20/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	20/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	20/08/2020	1	Standard
commercial	Dublin	Dublin 1	5913058	20/08/2020	1	Standard
commercial	Dublin	Dublin 7	5937473	20/08/2020	1	Standard
commercial	Dublin	Rathmines	5955310	20/08/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	20/08/2020	1	Standard
commercial	Kildare	Naas	5924099	20/08/2020	1	Standard
commercial	Meath	Ashbourne	5674335	20/08/2020	1	Standard
commercial	Dublin	Dublin 7	5969360	21/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	22/08/2020	1	Standard
commercial	Dublin	Dublin 1	5955153	22/08/2020	1	Standard
commercial	Dublin	Dublin 2	5912132	23/08/2020	1	Standard
commercial	Dublin	Leopardstown	5847296	23/08/2020	2	Standard
commercial	Dublin	Ballycoolin	5931188	24/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	24/08/2020	1	Standard
commercial	Tipperary	Clonmel	5916151	24/08/2020	2	Standard
commercial	Dublin	Sandyford	5884601	25/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	26/08/2020	2	Standard
commercial	Dublin	Dublin 4	5847255	26/08/2020	1	Standard
commercial	Dublin	Rathmines	5955310	26/08/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	27/08/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	28/08/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	30/08/2020	1	Standard
commercial	Dublin	Rathgar	5937238	30/08/2020	1	Standard
commercial	Dublin	Balbriggan	5847279	31/08/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	31/08/2020	3	Standard
commercial	Dublin	Dublin 1	5847252	31/08/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	31/08/2020	1	Standard
commercial	Dublin	Leopardstown	5847310	31/08/2020	1	Standard
commercial	Cork	Mallow	5939576	01/09/2020	1	Standard
commercial	Dublin	Blackrock	5916989	01/09/2020	1	Standard
commercial	Dublin	Milltown	5951418	01/09/2020	3	Standard
commercial	Dublin	Rathmines	5955310	01/09/2020	2	Standard
commercial	Cork	Mallow	5939576	02/09/2020	1	Standard
commercial	Dublin	Rathgar	5966894	02/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	02/09/2020	1	Standard
commercial	Dublin	Dublin 1	5918761	03/09/2020	1	Standard
commercial	Dublin	Dublin 1	5936967	03/09/2020	2	Standard
commercial	Dublin	Leopardstown	5941278	03/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	03/09/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	04/09/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	04/09/2020	1	Standard
commercial	Dublin	Dublin 8	5909802	05/09/2020	1	Standard
commercial	Dublin	Milltown	5951418	05/09/2020	1	Standard
commercial	Dublin	Rathgar	5966894	05/09/2020	1	Standard
commercial	Cavan	Stradone	5847243	06/09/2020	1	Standard
commercial	Dublin	Rathgar	5966894	06/09/2020	1	Standard
commercial	Dublin	Blackrock	5951456	07/09/2020	1	Standard
commercial	Dublin	Dublin 1	5913057	07/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	07/09/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	08/09/2020	1	Standard
commercial	Dublin	Blackrock	5928700	08/09/2020	2	Standard
commercial	Dublin	Dublin 2	5944403	08/09/2020	1	Standard
commercial	Dublin	Finglas	5873922	08/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	08/09/2020	1	Standard
commercial	Dublin	Dublin 12	5936037	09/09/2020	1	Standard
commercial	Dublin	Dublin 7	5969360	09/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	09/09/2020	1	Standard
commercial	Dublin	Blackrock	5916989	11/09/2020	1	Standard
commercial	Dublin	Blanchardstown	5917842	11/09/2020	1	Standard
commercial	Dublin	Dublin 7	5969360	11/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	11/09/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	11/09/2020	1	Standard
commercial	Tipperary	Tipperary Town	5927003	11/09/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	13/09/2020	2	Standard
commercial	Dublin	Leopardstown	5847310	13/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	13/09/2020	1	Standard
commercial	Kildare	Celbridge	5914681	13/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	14/09/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	15/09/2020	2	Standard
commercial	Dublin	Clonskeagh	5982960	15/09/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	15/09/2020	1	Standard
commercial	Dublin	Balbriggan	5847279	16/09/2020	1	Standard
commercial	Dublin	Blanchardstown	5924485	16/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	16/09/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	16/09/2020	1	Standard
commercial	Dublin	Blanchardstown	5917842	17/09/2020	1	Standard
commercial	Dublin	Blanchardstown	5924485	17/09/2020	1	Standard
commercial	Dublin	Dublin 1	5870502	17/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	17/09/2020	1	Standard
commercial	Meath	Ashbourne	5847292	17/09/2020	2	Standard
commercial	Dublin	Rathmines	5955310	18/09/2020	1	Standard
commercial	Dublin	Finglas	5873922	19/09/2020	1	Standard
commercial	Tipperary	Tipperary Town	5927003	19/09/2020	1	Standard
commercial	Dublin	Clonskeagh	5982960	20/09/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	21/09/2020	1	Standard
commercial	Meath	Ashbourne	5674335	21/09/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	22/09/2020	1	Standard
commercial	Meath	Ashbourne	5674335	22/09/2020	1	Standard
commercial	Dublin	Balbriggan	5847279	23/09/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	23/09/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	23/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	24/09/2020	1	Standard
commercial	Meath	Ashbourne	5674335	24/09/2020	1	Standard
commercial	Kildare	Leixlip	5984401	26/09/2020	1	Standard
commercial	Meath	Dunboyne	5987215	26/09/2020	1	Standard
commercial	Dublin	Blanchardstown	5917842	27/09/2020	1	Standard
commercial	Dublin	Blanchardstown	5911106	28/09/2020	1	Standard
commercial	Dublin	Rathgar	5945126	28/09/2020	1	Standard
commercial	Dublin	Rathgar	5966894	28/09/2020	1	Standard
commercial	Dublin	Rathmines	5955310	28/09/2020	2	Standard
commercial	Dublin	Stillorgan	5969474	28/09/2020	1	Standard
commercial	Kildare	Celbridge	5914681	28/09/2020	1	Standard
commercial	Dublin	Dublin 1	5955153	29/09/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	30/09/2020	1	Standard
commercial	Dublin	Dublin 2	5972546	30/09/2020	1	Standard
commercial	Dublin	Dublin 2	5987976	30/09/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	30/09/2020	2	Standard
commercial	Wicklow	Clara	5847274	30/09/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	01/10/2020	1	Standard
commercial	Dublin	Clonskeagh	5982960	01/10/2020	2	Premium
commercial	Dublin	Dublin 4	5663017	01/10/2020	1	Standard
commercial	Dublin	Dublin 7	5969360	01/10/2020	1	Standard
commercial	Dublin	Milltown	5951418	01/10/2020	2	Standard
commercial	Dublin	Rathgar	5945126	01/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	01/10/2020	1	Standard
commercial	Kildare	Celbridge	5914681	01/10/2020	1	Standard
commercial	Tipperary	Clonmel	5916151	01/10/2020	1	Standard
commercial	Dublin	Ballycoolin	5925804	02/10/2020	1	Standard
commercial	Dublin	Clonskeagh	5982960	02/10/2020	1	Premium
commercial	Dublin	Dublin 1	5847252	02/10/2020	1	Standard
commercial	Dublin	Dublin 8	5909802	02/10/2020	1	Standard
commercial	Dublin	Rathgar	5966894	02/10/2020	1	Featured
commercial	Dublin	Rathmines	5955310	02/10/2020	1	Standard
commercial	Cork	Cork City	5966541	03/10/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	04/10/2020	1	Standard
commercial	Dublin	Greenhills	5945030	04/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	04/10/2020	4	Standard
commercial	Dublin	Clonskeagh	5982960	05/10/2020	1	Premium
commercial	Dublin	Rathmines	5955310	05/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	06/10/2020	1	Standard
commercial	Dublin	Balbriggan	5847279	07/10/2020	1	Standard
commercial	Dublin	Dublin 1	5785056	08/10/2020	1	Standard
commercial	Wicklow	Arklow	5990920	09/10/2020	1	Standard
commercial	Dublin	Dublin 2	5847271	10/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	10/10/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	11/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	11/10/2020	1	Standard
commercial	Dublin	Dublin 2	5952752	12/10/2020	1	Standard
commercial	Dublin	Dublin 2	5952746	12/10/2020	1	Standard
commercial	Dublin	North Wall	5874611	12/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	12/10/2020	3	Standard
commercial	Dublin	Dublin 2	5965422	13/10/2020	1	Standard
commercial	Dublin	Killiney	5854012	13/10/2020	1	Standard
commercial	Meath	Ashbourne	5674335	13/10/2020	1	Standard
commercial	Cork	Mallow	5939576	14/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	14/10/2020	1	Standard
commercial	Meath	Dunboyne	5987215	14/10/2020	2	Premium
commercial	Wicklow	Arklow	5990920	14/10/2020	1	Standard
commercial	Cork	Cork City	5966541	15/10/2020	1	Standard
commercial	Dublin	Balbriggan	5847279	15/10/2020	1	Standard
commercial	Dublin	Dublin 7	5969360	15/10/2020	2	Standard
commercial	Dublin	Newcastle	5992519	15/10/2020	1	Standard
commercial	Dublin	Rathgar	5966894	15/10/2020	1	Featured
commercial	Dublin	Stillorgan	5969474	15/10/2020	1	Featured
commercial	Dublin	Blanchardstown	5917842	16/10/2020	1	Standard
commercial	Dublin	Dublin 4	5663017	16/10/2020	1	Standard
commercial	Cork	Cork City	5966541	17/10/2020	1	Standard
commercial	Dublin	Castleknock	5917172	17/10/2020	1	Standard
commercial	Dublin	Dublin 1	5847252	17/10/2020	1	Standard
commercial	Dublin	Dublin 4	5854517	17/10/2020	1	Standard
commercial	Dublin	Rathgar	5966894	18/10/2020	1	Featured
commercial	Dublin	Blackrock	5928700	19/10/2020	1	Standard
commercial	Dublin	Castleknock	5917172	19/10/2020	1	Standard
commercial	Dublin	Leopardstown	5847310	19/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	19/10/2020	1	Standard
commercial	Kildare	Naas	5924099	20/10/2020	1	Standard
commercial	Wicklow	Arklow	5990920	20/10/2020	1	Standard
commercial	Dublin	Blanchardstown	5924485	21/10/2020	1	Standard
commercial	Dublin	Ballycoolin	5931188	22/10/2020	1	Standard
commercial	Dublin	Newcastle	5994384	22/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	22/10/2020	1	Standard
commercial	Dublin	Stillorgan	5969474	22/10/2020	2	Featured
commercial	Dublin	Clonskeagh	5982960	23/10/2020	1	Premium
commercial	Dublin	Rathgar	5966894	23/10/2020	1	Featured
commercial	Dublin	Rathmines	5955310	23/10/2020	1	Standard
commercial	Dublin	Balbriggan	5847279	25/10/2020	4	Standard
commercial	Dublin	Dublin 7	5969360	25/10/2020	1	Standard
commercial	Dublin	Rathgar	5966894	25/10/2020	1	Featured
commercial	Dublin	Stillorgan	5969474	25/10/2020	1	Featured
commercial	Dublin	Blackrock	5881927	26/10/2020	1	Standard
commercial	Dublin	Dublin 2	5912132	26/10/2020	1	Standard
commercial	Dublin	Blackrock	5951456	28/10/2020	1	Standard
commercial	Dublin	Dublin 2	5965422	28/10/2020	1	Standard
commercial	Dublin	Dublin 8	5909802	28/10/2020	1	Standard
commercial	Dublin	Rathgar	5992172	28/10/2020	1	Standard
commercial	Dublin	Rathgar	5935475	28/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	28/10/2020	1	Standard
commercial	Dublin	Rathmines	5955310	29/10/2020	2	Standard
commercial	Dublin	Dublin 2	5965422	30/10/2020	3	Standard
commercial	Dublin	Leopardstown	5847296	30/10/2020	1	Standard
commercial	Meath	Ashbourne	5847292	30/10/2020	1	Standard
commercial	Dublin	Dublin 1	5918761	31/10/2020	1	Standard
commercial	Dublin	Dublin 1	5918761	01/11/2020	2	Standard
commercial	Westmeath	Mullingar	53106960	02/11/2020	1	Standard
